nome,receita_total,quantidade_total,num_pedidos_unicos,primeira_venda,ultima_venda,valor_unitario_medio,emitter_cnpj,ticket_medio,qtd_media_por_pedido,period_start,period_end,frequencia_pedidos_mes,recencia_dias,score_r,score_f,score_m,cluster_score,cluster_tier
COOPERATIVA ITIUBENSE DOS TRABALHADORES DE COLETA SELETIVA,8844.0,17770.0,2,2024-05-23T16:42:57+00:00,2024-12-09T15:25:51+00:00,0.3666666666666667,16542754000103,4422.0,8885.0,2024-05-23T16:42:57+00:00,2024-12-09T15:25:51+00:00,0.30592964824120605,99.5,86.08391608391608,0.196108748872568,0.014220595018541967,17.30091495433966,D
COOPERATIVA ITIUBENSE DOS TRABALHADORES DE COLETA SELETIVA E,6773.5,28975.0,4,2024-01-10T15:51:14+00:00,2024-04-23T15:06:44+00:00,0.20555555555555557,16542754000103,1693.375,7243.75,2024-01-10T15:51:14+00:00,2024-04-23T15:06:44+00:00,1.1821359223300971,12.875,98.1993006993007,0.7577794373910879,0.010891361415433516,19.94732845938275,D
COOPERATIVA NORTE DE MARINGA DE SEPARADORES E SEPA,2700086.34,3968171.81,292,2023-01-10T03:00:00+00:00,2024-12-20T17:20:16+00:00,3.6256254458977404,6772700000180,9246.87102739726,13589.62948630137,2023-01-10T03:00:00+00:00,2024-12-20T17:20:16+00:00,12.518985915492959,0.7714285714285715,99.8921078921079,8.024990971469844,4.341568787453325,24.92504548199085,A
COOPERATIVA PARAGUA�UENSE DE CATADORES DE MAT RECICLAVEIS,58726.45,85317.2,6,2024-06-21T13:53:00+00:00,2025-05-08T18:08:00+00:00,2.9479411764705885,14930510000172,9787.741666666667,14219.533333333333,2024-06-21T13:53:00+00:00,2025-05-08T18:08:00+00:00,0.5689719626168225,9.666666666666666,98.64801864801865,0.3647256170620657,0.094428433098898,19.913265349668116,D
COOPERATIVA POPULAR AMIGOS DO MEIO AMBIENTE LTDA -(COOPAMA),644739.96,2835869.33,137,2021-02-12T14:18:40+00:00,2024-10-08T21:30:12+00:00,0.26793589743589746,6698644000181,4706.131094890511,20699.77613138686,2021-02-12T14:18:40+00:00,2024-10-08T21:30:12+00:00,3.1261469265367317,8.438709677419356,98.819760884277,2.0039403375235456,1.0367012509532956,20.98020881224614,B
COOPERATIVA TRAB CATADORES DE MATERIAIS RECL PARAISO,51442.8,226631.0,26,2024-01-08T13:55:00+00:00,2025-01-09T17:33:00+00:00,0.2909090909090909,30418687000140,1978.569230769231,8716.576923076924,2024-01-08T13:55:00+00:00,2025-01-09T17:33:00+00:00,2.1565122615803816,6.648148148148148,99.07018907018907,1.382379654859219,0.08271678261192342,20.400076389026275,C
COOPERATIVA TRAB CATADORES MAT RECICLAVEIS DA REGIAO SERIDO,8400.0,90000.0,2,2023-08-07T19:57:00+00:00,2023-09-03T18:16:00+00:00,0.08,44582695000132,4200.0,45000.0,2023-08-07T19:57:00+00:00,2023-09-03T18:16:00+00:00,2.0,13.0,98.18181818181819,1.282051282051282,0.013506670980976087,20.15458681757654,D
COOPERATIVA TRAB DOS CATADORES DE MAT RECICL OSVALDO CRUZ,115802.4,43923.0,10,2024-09-30T12:33:00+00:00,2024-12-19T13:36:00+00:00,1.6988636363636365,45258440000181,11580.24,4392.3,2024-09-30T12:33:00+00:00,2024-12-19T13:36:00+00:00,3.805,0.8850574712643678,99.8762157382847,2.4391025641025643,0.18620296614373633,21.025365359755458,B
COOPERATIVA TRABALHO PRODUCAO DOS CATADORES DE MAT.RECICLAVE,1202574.44,1041637.38,220,2024-03-11T15:03:00+00:00,2025-05-30T19:05:00+00:00,2.2175000000000002,54168477000100,5466.247454545454,4734.715363636364,2024-03-11T15:03:00+00:00,2025-05-30T19:05:00+00:00,15.048988764044944,0.8266978922716628,99.8843779171648,9.646787669259579,1.9336639632394723,24.60905623643258,A
COOPERBAU COOPERATIVA DE RECICLADORES DE RES�DUOS DE BAURU,13481.5,18490.0,16,2024-07-31T13:05:42+00:00,2024-08-31T20:18:37+00:00,0.915625,19140411000100,842.59375,1155.625,2024-07-31T13:05:42+00:00,2024-08-31T20:18:37+00:00,15.710967741935484,2.066666666666667,99.7109557109557,10.071133167907362,0.021677402955955848,23.97931537053647,A
"COOPERBRAS COOPERATIVA MISTA DE CONSUMO, PRODUCAO DE BENS E",46880.2,147420.0,14,2024-03-11T21:17:35+00:00,2024-12-26T20:34:32+00:00,0.3171428571428571,45693530000109,3348.585714285714,10530.0,2024-03-11T21:17:35+00:00,2024-12-26T20:34:32+00:00,1.4746020761245675,21.923076923076923,96.93383539537386,0.945257741105492,0.07538040915742324,19.795022339179937,D
COOPERUNIAO COOPERATIVA DE CATADORES DE MATERIAIS RECICLAVEI,222348.2,146330.7,46,2024-09-03T18:09:00+00:00,2025-04-30T16:04:00+00:00,2.463131313131313,39988634000130,4833.656521739131,3181.1021739130438,2024-09-03T18:09:00+00:00,2025-04-30T16:04:00+00:00,5.883361344537816,2.2244897959183674,99.6888825460254,3.771385477267831,0.35752190245384136,21.58933946109375,B
COOPERUNIDOS - COOPERATIVA DE TRABALHO DOS CATADOR,30975.25,67310.0,34,2024-02-06T12:31:36+00:00,2024-12-18T19:40:04+00:00,0.4004901960784314,19142271000100,911.0367647058823,1979.7058823529412,2024-02-06T12:31:36+00:00,2024-12-18T19:40:04+00:00,3.2751898734177214,3.0,99.58041958041957,2.099480688088283,0.0498062512266047,20.77579869180987,C
COOPRELP - COOPERATIVA DE RECICLAGEM DE LENCOIS PAULISTA,189916.99,211991.1,33,2024-07-03T19:05:20+00:00,2024-08-28T18:57:03+00:00,5.3272619047619045,5502311000172,5755.060303030303,6423.972727272728,2024-07-03T19:05:20+00:00,2024-08-28T18:57:03+00:00,18.264,0.5301204819277109,99.92585727525487,11.707692307692309,0.30537455924134826,24.790398201824438,A
COOPSUL- COOPERATIVA DE MATERIAIS RECICLAVEIS DE CRUZEIRO DO,9322.0,46610.0,1,2025-05-14T22:41:00+00:00,2025-05-14T22:41:00+00:00,0.2,23718606000162,9322.0,46610.0,2025-05-14T22:41:00+00:00,2025-05-14T22:41:00+00:00,1.0,0.0,100.0,0.641025641025641,0.014989188914840367,20.262405931976193,C
COOTRAEMPOCAP - COOP DE TRAB DOS EMPREEND POPULARES DE CAT D,1419096.08,3643436.3,59,2023-01-31T13:06:12+00:00,2024-09-30T18:09:51+00:00,0.8858850322580646,11759113000191,24052.47593220339,61753.15762711864,2023-01-31T13:06:12+00:00,2024-09-30T18:09:51+00:00,2.9538815789473682,0.9547657512116317,99.86646632850187,1.8935138326585692,2.281817124161062,21.643425648428227,B
COPEL INDUSTRIA E COMERCIO DE RECICLAVEIS LTDA,3486875.12,1000.766,76,2024-01-06T14:26:59+00:00,2024-12-23T20:00:10+00:00,3485.1052120795703,5786612000175,45879.93578947368,13.167973684210526,2024-01-06T14:26:59+00:00,2024-12-23T20:00:10+00:00,6.572272727272727,3.5434782608695654,99.50440863484343,4.212995337995338,5.606675594951371,23.82875010014737,A
CORE - COLETA E DESTINACAO FINAL DE RESIDUOS ORGANICOS E REC,14563.560000000001,20563.0,2,2021-07-30T12:33:06+00:00,2021-09-03T14:55:09+00:00,0.9322222222222223,31137767000190,7281.780000000001,10281.5,2021-07-30T12:33:06+00:00,2021-09-03T14:55:09+00:00,1.7394285714285713,1.0,99.86013986013987,1.115018315018315,0.023417287289488588,20.427402212951094,C
CORE COLETA DEST FINAL RESID ORGAN RECIC LTDA,185.0,3700.0,1,2021-09-28T12:48:00+00:00,2021-09-28T12:48:00+00:00,0.05,31137767000190,185.0,3700.0,2021-09-28T12:48:00+00:00,2021-09-28T12:48:00+00:00,1.0,0.0,100.0,0.641025641025641,0.0002974683489857829,20.25652924374985,D
CORPE - COOPERATIVA DOS RECICLADORES DE LIXO DE PENAPOLIS,158476.8,65630.0,17,2024-09-02T03:00:00+00:00,2024-12-11T03:00:00+00:00,2.259591836734694,4179718000148,9322.164705882353,3860.5882352941176,2024-09-02T03:00:00+00:00,2024-12-11T03:00:00+00:00,5.1748,2.0833333333333335,99.70862470862471,3.3171794871794877,0.25482071377594656,21.370525022107117,B
CR POLIMEROS LTDA,20000.0,50000.0,2,2021-11-29T11:44:00+00:00,2022-01-03T18:45:00+00:00,0.4,39695230000158,10000.0,25000.0,2021-11-29T11:44:00+00:00,2022-01-03T18:45:00+00:00,1.7394285714285713,35.0,95.1048951048951,1.115018315018315,0.03215874043089544,19.479849843158707,D
CRIST-COOP. DE TRAB. E REC. DE RESIDUOS SOLIDOS DE IRAPURU,53141.24,88981.0,13,2023-03-10T16:47:00+00:00,2024-09-11T13:00:00+00:00,0.8761860465116279,31054796000199,4087.787692307692,6844.692307692308,2023-03-10T16:47:00+00:00,2024-09-11T13:00:00+00:00,0.7194909090909092,2.5514018691588785,99.64316057774002,0.46121212121212124,0.0854477671667959,20.147296070899575,D
CRISTCOOPERATIVA DE TRABALHO E RECICLAGEM DE RESIDUOS SOLIDO,68983.96,98570.0,9,2024-10-11T13:47:03+00:00,2025-07-10T17:27:33+00:00,0.9420812182741117,31054796000199,7664.884444444445,10952.222222222223,2024-10-11T13:47:03+00:00,2025-07-10T17:27:33+00:00,1.007205882352941,1.3673469387755102,99.80876266590553,0.6456447963800904,0.11092186317676372,20.26437919700385,C
CRM CENTRAL DE RECICLAGEM MINAS LTDA,674940.5,171.08,25,2022-06-06T17:29:19+00:00,2022-10-01T12:57:26+00:00,3440.5797101449275,10792821000161,26997.62,6.8432,2022-06-06T17:29:19+00:00,2022-10-01T12:57:26+00:00,6.560344827586207,1.5441176470588236,99.78403948992184,4.2053492484526975,1.0852618172899393,22.073052324281424,B
Coop de Trab dos Catadores de Mat Recicl�veis de Jaguari�na,1027521.23,1502048.44,471,2019-04-11T11:41:00+00:00,2025-07-16T15:19:00+00:00,140.76096566523606,9584409000177,2181.573736730361,3189.0625053078556,2019-04-11T11:41:00+00:00,2025-07-16T15:19:00+00:00,6.266276223776224,2.2986036519871105,99.67851697175006,4.016843733189887,1.6521894261402208,22.203316658082056,A
"Cooperativa Central de Trabalho, produ��o de catadores da",1448223.0,356890.0,69,2023-03-02T11:30:47+00:00,2023-05-04T12:00:50+00:00,3.7886363636363636,22008324000109,20988.739130434784,5172.31884057971,2023-03-02T11:30:47+00:00,2023-05-04T12:00:50+00:00,33.33904761904762,0.24,99.96643356643357,21.37118437118437,2.3286513771526347,29.473221012621515,A
Cooperativa Cooper Guaru,10383.0,207660.0,15,2024-11-21T13:01:55+00:00,2024-11-21T13:03:12+00:00,0.05,48583741000179,692.2,13844.0,2024-11-21T13:01:55+00:00,2024-11-21T13:03:12+00:00,15.0,0.0,100.0,9.615384615384617,0.016695210094699372,23.852831930191726,A
Cooperativa Rec.Aut.Res.Sol.Mat.Reciclav�is de Uberaba,988036.4,812886.1,98,2024-06-02T03:00:00+00:00,2024-12-30T03:00:00+00:00,4.522576419213974,5843802000187,10082.004081632653,8294.75612244898,2024-06-02T03:00:00+00:00,2024-12-30T03:00:00+00:00,14.138009478672986,0.9210526315789473,99.87118145012882,9.062826588892941,1.5887003061938194,24.23484704806047,A
Cooperativa Trab Coleta Sel e Reciclagem Vit�ria do Bel�m,165081.92,412939.0,8,2025-04-25T21:28:00+00:00,2025-04-25T22:06:00+00:00,2.227272727272727,19732328000120,20635.24,51617.375,2025-04-25T21:28:00+00:00,2025-04-25T22:06:00+00:00,8.0,0.0,100.0,5.128205128205128,0.2654413307556924,22.15745858358433,B
Cooperativa de Trab dos Catadores Mat Recic Ganh,4020.0,134.0,3,2024-11-22T17:42:24+00:00,2024-11-22T20:21:50+00:00,30.0,23178225000138,1340.0,44.666666666666664,2024-11-22T17:42:24+00:00,2024-11-22T20:21:50+00:00,3.0,0.0,100.0,1.9230769230769231,0.006463906826609985,20.771816331961414,C
Cooperativa de Trab. Prod. Coleta e Triagem COOPERVIDA,282569.45,12852774.0,371,2023-05-08T13:49:00+00:00,2024-11-14T20:39:00+00:00,0.023148335015136228,29655068000190,761.6427223719677,34643.59568733154,2023-05-08T13:49:00+00:00,2024-11-14T20:39:00+00:00,20.311582733812948,0.5383838383838384,99.9247015610652,13.020245342187787,0.4543538798125445,25.374780001013175,A
Cooperativa de Trabalho de Reciclagem Eco Guarulhos,130070.35,123982.5,13,2024-12-24T04:05:34+00:00,2024-12-31T17:43:01+00:00,1.1961538461538461,45618860000121,10005.41153846154,9537.115384615385,2024-12-24T04:05:34+00:00,2024-12-31T17:43:01+00:00,13.0,0.4166666666666667,99.94172494172494,8.333333333333332,0.2091449311702861,23.405336294146437,A
Cooperativa de Trabalho e Producao de Coleta e Tri,4590.0,131.0,3,2024-11-08T16:12:15+00:00,2024-12-04T18:01:16+00:00,35.0,26729008000187,1530.0,43.666666666666664,2024-11-08T16:12:15+00:00,2024-12-04T18:01:16+00:00,3.0,13.0,98.18181818181819,1.9230769230769231,0.007380430928890505,20.408546577965968,C
Cooperativa dos Recicladores de Residuos Solidos de Lins,261227.58000000002,282906.0,20,2024-11-19T13:33:00+00:00,2025-01-02T18:20:00+00:00,1.3288189655172413,7097210000199,13061.379,14145.3,2024-11-19T13:33:00+00:00,2025-01-02T18:20:00+00:00,13.836363636363636,0.7192982456140351,99.89939884676727,8.86946386946387,0.4200374969305487,23.695680315911222,A
DEPOSITO DE PAPEL VAZ DE CAMINHA EIRELI,63395.5,181130.0,23,2019-01-03T17:01:10+00:00,2019-08-14T18:36:48+00:00,0.35,5842533000134,2756.3260869565215,7875.217391304348,2019-01-03T17:01:10+00:00,2019-08-14T18:36:48+00:00,3.1395515695067266,9.772727272727273,98.63318499682137,2.012533057376107,0.1019359714493416,20.572424610894455,C
DI-ON AMBIENTAL INDUSTRIA E COMERCIO LTDA,760827.6,489.137,14,2023-01-07T12:23:53+00:00,2024-02-05T14:01:22+00:00,4806.766666666666,5855407000114,54344.82857142857,34.93835714285714,2023-01-07T12:23:53+00:00,2024-02-05T14:01:22+00:00,1.0816243654822335,27.642857142857142,96.13386613386614,0.6933489522322009,1.2233628650530575,19.993457953687333,D
DSM COMERCIO ATACADISTA DE RESIDUOS LTDA,5902741.37,6528197.47,787,2022-05-02T16:50:00+00:00,2024-12-31T12:34:00+00:00,0.9583369565217392,37583724000204,7500.3066963151205,8295.04125794155,2022-05-02T16:50:00+00:00,2024-12-31T12:34:00+00:00,24.621048304213772,0.8966267682263329,99.87459765479352,15.782723271931905,9.49123637742691,30.08450339070223,A
E.TAINA DA COSTA ROCHA EIRELI,523.0,5230.0,1,2022-03-26T16:12:51+00:00,2022-03-26T16:12:51+00:00,0.1,42989762000102,523.0,5230.0,2022-03-26T16:12:51+00:00,2022-03-26T16:12:51+00:00,1.0,0.0,100.0,0.641025641025641,0.000840951062267916,20.256746636835164,D
ECO COOPERATIVA DE TRABALHO DE COLETA DE MATERIAIS RECICLAVE,10123.5,101235.0,2,2024-12-30T14:23:59+00:00,2024-12-30T14:26:45+00:00,0.1,12933171000152,5061.75,50617.5,2024-12-30T14:23:59+00:00,2024-12-30T14:26:45+00:00,2.0,0.0,100.0,1.282051282051282,0.016277950437608504,20.519331692995554,C
ECOBAHIA IND E COMERCIO DE RECICLAGEM DE PLASTICOS LTDA,3737687.54,6108432.0,513,2023-02-02T12:19:25+00:00,2025-02-21T13:54:37+00:00,42.727797270955165,6036695000148,7285.940623781677,11907.27485380117,2023-02-02T12:19:25+00:00,2025-02-21T13:54:37+00:00,20.820960000000003,1.15625,99.83828671328672,13.346769230769231,6.009966170532607,27.71035150317808,A
ECOFLAKE INDUSTRIA DE RECICLAGEM LTDA,46703.5,17940.0,2,2019-09-10T21:02:50+00:00,2020-07-16T21:08:20+00:00,2.775,7607835000153,23351.75,8970.0,2019-09-10T21:02:50+00:00,2020-07-16T21:08:20+00:00,0.19638709677419355,310.0,56.64335664335665,0.125889164598842,0.07509628668571627,11.409065509185153,D
ECOMAX INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA,308658.0,366220.0,51,2023-04-04T20:19:18+00:00,2024-12-30T15:05:17+00:00,0.9016949152542373,12577257000190,6052.117647058823,7180.78431372549,2023-04-04T20:19:18+00:00,2024-12-30T15:05:17+00:00,2.4447874015748035,10.53448275862069,98.52664576802508,1.5671714112658996,0.4963026251959663,20.530718768189764,C
ECONORDESTE COMERCIO ATACADISTA DE RESIDUOS DE PAPEL E PAPEL,202634.0,214040.0,8,2022-11-26T11:05:08+00:00,2022-11-30T21:04:17+00:00,0.9625,44186055000103,25329.25,26755.0,2022-11-26T11:05:08+00:00,2022-11-30T21:04:17+00:00,8.0,0.42857142857142855,99.94005994005994,5.128205128205128,0.32582271042370337,22.169623123463523,B
ECOPEL RECICLAGEM LTDA,1189963.49,2225659.47,123,2022-01-18T12:17:01+00:00,2024-12-11T14:45:46+00:00,0.8108396946564885,24734110000145,9674.499918699186,18094.792439024393,2022-01-18T12:17:01+00:00,2024-12-11T14:45:46+00:00,3.5388657844990554,7.7153846153846155,98.92092522861753,2.268503708012215,1.9133863498576222,21.456941068871444,B
ELOA IVANA DA SILVA CANASSA 00643991255,42086.5,69055.0,4,2023-06-24T16:51:30+00:00,2023-12-05T18:53:59+00:00,0.55,36408750000144,10521.625,17263.75,2023-06-24T16:51:30+00:00,2023-12-05T18:53:59+00:00,0.7424390243902439,54.333333333333336,92.4009324009324,0.4759224515322076,0.06767244145724406,18.697624437382263,D
EMAPLA GERENCIAMENTO DE RESIDUOS LTDA,21780.0,90750.0,7,2023-07-18T12:07:23+00:00,2023-10-11T19:38:22+00:00,0.24,4708275000135,3111.4285714285716,12964.285714285714,2023-07-18T12:07:23+00:00,2023-10-11T19:38:22+00:00,2.506823529411765,13.833333333333334,98.06526806526806,1.6069381598793366,0.03502086832924514,20.269837224337042,C
ESPHERA SOLUCOES AMBIENTAIS LTDA,813990.73,1284707.85,335,2023-01-09T11:46:00+00:00,2024-10-28T18:00:29+00:00,8.832014660418848,31495730000134,2429.8230746268655,3834.9488059701494,2023-01-09T11:46:00+00:00,2024-10-28T18:00:29+00:00,15.497568389057752,1.4645669291338583,99.7951654644568,9.934338710934457,1.3088458299612549,24.456306909249644,A
ESPHERA SOLU�OES AMBIENTAIS,599346.48,1039320.0,121,2023-01-02T19:23:00+00:00,2023-04-28T12:40:00+00:00,0.5620491803278689,31495730000134,4953.2766942148755,8589.421487603306,2023-01-02T19:23:00+00:00,2023-04-28T12:40:00+00:00,32.02817391304348,0.5371900826446281,99.92486851990984,20.53088071348941,0.9637113939245434,28.58281054694755,A
ESPIRITO SANTO AMBIENTAL EIRELI ME,100996.8,110225.0,19,2020-06-29T03:00:00+00:00,2023-04-01T03:00:00+00:00,2.4942346153846153,15375887000170,5315.621052631579,5801.315789473684,2020-06-29T03:00:00+00:00,2023-04-01T03:00:00+00:00,0.574910536779324,40.24,94.37202797202798,0.3685323953713615,0.16239649377755305,19.086777150065167,D
ESPIRITO SANTO AMBIENTAL LTDA ME,92572.35,52662.6614,18,2019-01-29T18:37:21+00:00,2020-03-17T03:00:00+00:00,19.582222222222224,15375887000170,5142.908333333334,2925.703411111111,2019-01-29T18:37:21+00:00,2020-03-17T03:00:00+00:00,1.3299029126213593,6.596774193548387,99.07737423866456,0.852501867064974,0.1488505087364002,20.216015798053466,D
ESTACOFER COMERCIO DE ACO E FERRO EIRELI,2287855.2,1503370.0,44,2023-01-23T16:31:47+00:00,2024-04-09T16:55:22+00:00,1.5293181818181816,495409000207,51996.7090909091,34167.5,2023-01-23T16:31:47+00:00,2024-04-09T16:55:22+00:00,3.0302262443438917,9.813953488372093,98.62741909253538,1.9424527207332638,3.678727076013719,21.97395573720587,B
Ecosupply Recicladora Ltda,1819825.01,1008689.59,33,2022-11-01T03:00:00+00:00,2024-12-20T03:00:00+00:00,6.464204838709678,10533843000107,55146.212424242425,30566.35121212121,2022-11-01T03:00:00+00:00,2024-12-20T03:00:00+00:00,1.2878461538461539,12.78688524590164,98.21162444113264,0.825542406311637,2.9261640063120855,21.14300745327602,B
FENIX GERENCIAMENTO DE RESIDUOS EIRELI - ME,436471.05,443615.13,42,2020-08-04T10:42:00+00:00,2021-08-11T18:12:00+00:00,2.2635185185185187,74077983000109,10392.167857142857,10562.265,2020-08-04T10:42:00+00:00,2021-08-11T18:12:00+00:00,3.4367741935483873,6.830188679245283,99.04472885604962,2.2030603804797355,0.7018179601275194,20.970897107452824,B
FENIX GERENCIAMENTO DE RESIDUOS LTDA,13750.0,2500.0,1,2024-09-30T10:31:00+00:00,2024-09-30T10:31:00+00:00,5.5,74077983000109,13750.0,2500.0,2024-09-30T10:31:00+00:00,2024-09-30T10:31:00+00:00,1.0,0.0,100.0,0.641025641025641,0.022109134046240618,20.26525391002875,C
FENIX RESIDUOS RECICLAVEIS EIRELI ME,9894.4,30920.0,1,2020-07-08T14:49:00+00:00,2020-07-08T14:49:00+00:00,0.32,15121962000176,9894.4,30920.0,2020-07-08T14:49:00+00:00,2020-07-08T14:49:00+00:00,1.0,0.0,100.0,0.641025641025641,0.015909572065972596,20.262774085236643,C
FERRER E FELINTO LTDA,28634.65,55989.0,11,2021-02-05T18:36:09+00:00,2021-07-05T19:24:00+00:00,0.4953846153846154,10937959000292,2603.15,5089.909090909091,2021-02-05T18:36:09+00:00,2021-07-05T19:24:00+00:00,2.232266666666667,12.0,98.32167832167832,1.430940170940171,0.04604271383397702,20.25512881824533,D
G. LICIA SILVA,32500.0,61000.0,3,2024-03-09T12:36:06+00:00,2024-04-11T14:17:51+00:00,0.54,6375334000126,10833.333333333334,20333.333333333332,2024-03-09T12:36:06+00:00,2024-04-11T14:17:51+00:00,2.767272727272727,16.0,97.76223776223776,1.7738927738927737,0.052257953200205105,20.282907843284747,C
G3S COMERCIO E INDUSTRIA DE FERRO E ACO LTDA,5707166.9,3828100.0,120,2020-02-10T12:47:39+00:00,2024-12-17T18:54:45+00:00,1.5084760975384615,20947332000357,47559.72416666667,31900.833333333332,2020-02-10T12:47:39+00:00,2024-12-17T18:54:45+00:00,2.0613995485327314,13.418604651162791,98.12327207676044,1.3214099670081612,9.176764946644912,23.823924380813317,A
GENUINO PEDRO MOSER & CIA LTDA,2884670.94,2276737.9,222,2023-01-10T12:42:30+00:00,2025-03-31T11:35:08+00:00,0.9512153638392856,92393347000160,12994.013243243244,10255.576126126125,2023-01-10T12:42:30+00:00,2025-03-31T11:35:08+00:00,8.342814814814815,1.6375838926174497,99.77096728774582,5.347958214624882,4.638369199400358,23.948724423159263,A
GERMANPLAST COMERCIO DE PLASTICOS EIRELI,62582.4,435120.0,32,2021-01-08T18:47:23+00:00,2023-11-28T20:46:03+00:00,0.15375,18738847000133,1955.7,13597.5,2021-01-08T18:47:23+00:00,2023-11-28T20:46:03+00:00,0.9241745730550285,33.41935483870968,95.32596435822242,0.5924195981121977,0.10062855785712356,19.342412134032212,D
GOMES & CAVALCANTE COMERCIO DE RECICLAVEIS LTDA,7649516.99,1975655.185,180,2024-04-25T22:54:00+00:00,2024-11-20T14:47:00+00:00,315.4365855497382,14622589000174,42497.31661111111,10975.86213888889,2024-04-25T22:54:00+00:00,2024-11-20T14:47:00+00:00,26.342307692307692,0.7947368421052632,99.88884799411115,16.88609467455621,12.29994156515673,31.65218409470741,A
GOMES MACHADO LTDA,4667874.67,1463067.0,74,2024-05-31T19:46:00+00:00,2024-12-31T15:42:00+00:00,5.06469562962963,41864470000180,63079.38743243243,19771.175675675677,2024-05-31T19:46:00+00:00,2024-12-31T15:42:00+00:00,10.575399061032865,1.3432835820895523,99.81212817033712,6.779101962200554,7.505648493824086,25.67632581647728,A
INSTITUTO RECICLAR DA PRESERVACAO AMBIENTAL DA AMAZONIA,170945.5,3418910.0,145,2023-06-22T21:04:00+00:00,2025-03-10T12:47:00+00:00,0.05,14554344000157,1178.9344827586208,23578.689655172413,2023-06-22T21:04:00+00:00,2025-03-10T12:47:00+00:00,7.050798722044729,4.159722222222222,99.41822066822067,4.519742770541494,0.2748695981164819,21.801489081107327,B
INSTITUTO TECNOLOGICO SUSTENTAVEL SOCIAL DA AMAZONIA,162270.0,540900.0,11,2024-12-20T03:07:00+00:00,2024-12-20T04:19:00+00:00,0.3,15443637000120,14751.818181818182,49172.72727272727,2024-12-20T03:07:00+00:00,2024-12-20T04:19:00+00:00,11.0,0.0,100.0,7.051282051282051,0.2609199404860702,22.92488079670725,A
J L C ABRAHAO - EPP,292576.27,329460.0,16,2019-09-03T18:13:33+00:00,2022-09-06T19:26:47+00:00,0.9138475,9293864000113,18286.016875,20591.25,2019-09-03T18:13:33+00:00,2022-09-06T19:26:47+00:00,0.4431665150136488,72.73333333333333,89.82750582750583,0.2840810993677236,0.47044421615847914,18.267311291711646,D
J PATRICIO METAIS COMERCIO LTDA,85923.44,268510.75,11,2019-09-02T19:31:13+00:00,2019-09-26T13:56:24+00:00,0.32,10725679000130,7811.221818181818,24410.06818181818,2019-09-02T19:31:13+00:00,2019-09-26T13:56:24+00:00,11.0,1.8,99.74825174825175,7.051282051282051,0.13815948019448096,22.825426962240964,A
JANIO MUNIZ BRANDAO LTDA,33120.0,36800.0,2,2023-06-09T03:00:00+00:00,2023-06-10T03:00:00+00:00,0.9,760945000101,16560.0,18400.0,2023-06-09T03:00:00+00:00,2023-06-10T03:00:00+00:00,2.0,1.0,99.86013986013987,1.282051282051282,0.05325487415356286,20.50615043450991,C
JANIO MUNIZ BRANDAO ME,666932.22,741035.798,57,2023-01-24T03:00:00+00:00,2023-06-07T03:00:00+00:00,0.9,760945000101,11700.565263157894,13000.628035087719,2023-01-24T03:00:00+00:00,2023-06-07T03:00:00+00:00,12.948358208955224,2.392857142857143,99.66533466533467,8.300229621125144,1.0723850073990429,23.68211278447661,A
JCF RECICLAGEM E COMERCIO DE SUCATAS EIRELI,135011.5,125162.0,14,2021-08-23T13:48:53+00:00,2023-06-22T14:17:43+00:00,1.2857142857142858,43154907000118,9643.67857142857,8940.142857142857,2021-08-23T13:48:53+00:00,2023-06-22T14:17:43+00:00,0.6379640718562875,50.92307692307692,92.8778913394298,0.4089513281130048,0.21708998918429204,18.825994794804878,D
JESSICA SANTOS SARTOR,3927.0,11220.0,1,2021-05-10T16:28:10+00:00,2021-05-10T16:28:10+00:00,0.35,14901648000143,3927.0,11220.0,2021-05-10T16:28:10+00:00,2021-05-10T16:28:10+00:00,1.0,0.0,100.0,0.641025641025641,0.006314368683606321,20.258936003883697,C
JESSICA SANTOS SARTOR 00736666290,30515.0,17950.0,1,2020-02-24T20:18:24+00:00,2020-02-24T20:18:24+00:00,1.7000000000000002,14901648000143,30515.0,17950.0,2020-02-24T20:18:24+00:00,2020-02-24T20:18:24+00:00,1.0,0.0,100.0,0.641025641025641,0.049066198212438725,20.276036735695232,C
K R SOLUCOES AMBIENTAIS EIRELI,590.0,5900.0,1,2024-07-16T17:16:15+00:00,2024-07-16T17:16:15+00:00,0.1,26235601000177,590.0,5900.0,2024-07-16T17:16:15+00:00,2024-07-16T17:16:15+00:00,1.0,0.0,100.0,0.641025641025641,0.0009486828427114157,20.25678972954734,D
KAPERNORTE INDUSTRIA E COMERCIO DE PAPEIS LTDA,132886.5,15321.908,11,2021-01-06T17:33:00+00:00,2022-03-16T19:39:00+00:00,1102.2192307692308,30405408000104,12080.59090909091,1392.9007272727272,2021-01-06T17:33:00+00:00,2022-03-16T19:39:00+00:00,0.771520737327189,11.289473684210526,98.42105263157895,0.49456457520973646,0.21367312301350938,19.967505605605087,D
KAZOLY ECOLOGICA EIRELI,24812.4,53940.0,2,2022-10-20T18:51:47+00:00,2022-11-09T20:00:55+00:00,0.46,39556110000170,12406.2,26970.0,2022-10-20T18:51:47+00:00,2022-11-09T20:00:55+00:00,2.0,20.0,97.2027972027972,1.282051282051282,0.03989677655337751,19.969338664001302,D
