test_id,data,hora,nome_fantasia,message
432,28/07/25,09:49:52,interlocutor_6,qual volume?
433,28/07/25,09:50:22,interlocutor_6,6005
434,28/07/25,09:50:31,interlocutor_4,"opa, 1 s"
435,28/07/25,09:50:50,interlocutor_4,100k
436,28/07/25,09:51:03,interlocutor_4,Faz 100k aqui?
437,28/07/25,09:51:07,interlocutor_6,<LOCATION>
438,28/07/25,09:51:10,interlocutor_6,fechado?
439,28/07/25,09:51:11,interlocutor_4,fecha
440,28/07/25,09:51:28,interlocutor_6,<LOCATION>
441,28/07/25,09:52:14,interlocutor_4,‎This message was deleted.
442,28/07/25,09:53:17,interlocutor_6,nao era 100k?
443,28/07/25,09:53:20,interlocutor_4,era
444,28/07/25,09:54:37,interlocutor_4,100.000 USDT = 560.050 BRL
445,28/07/25,10:01:47,interlocutor_4,Finalizada
446,28/07/25,10:03:01,interlocutor_7,Recebido
447,28/07/25,10:03:48,interlocutor_6,8cb36c309b6e41efc7a022e9fa1870339e251acafe056255d25977f6d604880a
448,28/07/25,10:03:50,interlocutor_6,150.000
449,28/07/25,10:30:33,interlocutor_4,Finalizada
450,28/07/25,10:32:01,interlocutor_7,"Não caiu aqui ainda, consegue verificar? O status ta processando no comprovante"
451,28/07/25,10:34:17,interlocutor_4,Deixa eu ver.
452,28/07/25,10:40:04,interlocutor_4,Caiu aí?
453,28/07/25,10:40:17,interlocutor_7,Ainda não
454,28/07/25,10:52:49,interlocutor_4,Eu sempre evito o pagamento acima de 500k pq bate no compliance. Tem como a gente fazer um contrato de gaveta com a <ORGANIZATION> só pra Korpay liberar o pagamento?
455,28/07/25,10:55:22,interlocutor_8,nós já não temos contrato assinados com vocês?
456,28/07/25,10:57:22,interlocutor_4,Não
457,28/07/25,10:57:47,interlocutor_4,Com a assinatura dos dois não.
458,28/07/25,11:03:29,interlocutor_8,estamos vendo isso internamente
459,28/07/25,11:08:28,interlocutor_4,<LOCATION> me passa uma ref de 100k usdt por favor
460,28/07/25,11:08:58,interlocutor_7,6147
461,28/07/25,11:09:02,interlocutor_7,<LOCATION>
462,28/07/25,11:10:33,interlocutor_4,Obrigado
463,28/07/25,11:11:08,interlocutor_7,vamos ?
464,28/07/25,11:11:15,interlocutor_4,off
465,28/07/25,11:11:17,interlocutor_7,off
466,28/07/25,11:11:49,interlocutor_8,"temos um aqui, achei que já tivéssemos enviado para você, estamos enviando em breve"
467,28/07/25,11:12:01,interlocutor_4,"Vocês conseguem fazer qual volume diário máximo? 5M usd, 10m usd?"
468,28/07/25,11:12:32,interlocutor_7,Sem limite de usd
469,28/07/25,11:12:43,interlocutor_7,apenas de horário
470,28/07/25,11:12:47,interlocutor_4,<LOCATION>.
471,28/07/25,11:13:57,interlocutor_4,Obrigado!
472,28/07/25,11:21:58,interlocutor_4,Serve contrato ou <ORGANIZATION>
473,28/07/25,11:34:30,interlocutor_4,‎This message was deleted.
474,28/07/25,11:43:27,interlocutor_8,acabamos de mandar <LOCATION> ‎<This message was edited>
475,28/07/25,11:50:52,interlocutor_4,Assinado
476,28/07/25,12:04:46,interlocutor_7,Korpay liberou ?
477,28/07/25,12:05:07,interlocutor_4,Já mandei o contrato.
478,28/07/25,12:05:15,interlocutor_4,Só aguardando a resposta.
479,28/07/25,12:05:23,interlocutor_7,Beleza
480,28/07/25,12:26:50,interlocutor_4,"Pagamento liberado, tem como ver se caiu aí?"
481,28/07/25,12:27:56,interlocutor_7,caiu
482,28/07/25,12:28:03,interlocutor_4,<LOCATION>.
483,28/07/25,12:31:26,interlocutor_6,337750eb2dec4e71be37d4ff50836877954189033786d515f1e103d67c2a5870
484,28/07/25,12:31:28,interlocutor_6,100.000
485,28/07/25,15:09:35,interlocutor_7,<LOCATION> mais aguma demanda no momento ?
486,28/07/25,15:30:54,interlocutor_4,Por enquanto não.
487,28/07/25,15:57:29,interlocutor_4,cotação
488,28/07/25,15:57:33,interlocutor_4,100k
489,28/07/25,15:58:22,interlocutor_7,6170
490,28/07/25,15:58:51,interlocutor_4,1s
491,28/07/25,16:00:27,interlocutor_4,"Preço alto, se melhorar eu consigo fechar"
492,28/07/25,16:00:37,interlocutor_4,150k
493,28/07/25,16:00:50,interlocutor_7,qual o ideal ?
494,28/07/25,16:01:01,interlocutor_7,<LOCATION> se consigo aqui
495,28/07/25,16:01:16,interlocutor_4,6150
496,28/07/25,16:01:49,interlocutor_7,6160
497,28/07/25,16:01:55,interlocutor_7,vamos ?
498,28/07/25,16:02:36,interlocutor_4,1s
499,28/07/25,16:02:59,interlocutor_4,fecha
500,28/07/25,16:03:14,interlocutor_7,<LOCATION>
501,28/07/25,16:04:04,interlocutor_7,"R$842,400.00 // USDT 150.000"
502,28/07/25,16:24:59,interlocutor_4,Chegando o dinheiro 1 min
503,28/07/25,16:25:10,interlocutor_7,<PERSON>
504,28/07/25,16:28:48,interlocutor_4,Finalizada
505,28/07/25,16:31:08,interlocutor_6,1817f621eaa0903f334ae20a23569a7828417567d3ad636815656774efde8b9e
506,28/07/25,16:31:10,interlocutor_6,150.000
507,29/07/25,09:06:22,interlocutor_4,Bom dia pessoal!
508,29/07/25,09:06:40,interlocutor_4,Mesa aberta?
509,29/07/25,09:07:24,interlocutor_7,Bom dia
510,29/07/25,09:07:50,interlocutor_7,"Sim, mesa aberta."
511,29/07/25,09:09:09,interlocutor_4,<LOCATION>.
512,29/07/25,09:41:33,interlocutor_4,100k
513,29/07/25,09:41:37,interlocutor_4,cotação
514,29/07/25,09:42:02,interlocutor_7,6100
515,29/07/25,09:42:27,interlocutor_4,1s
516,29/07/25,09:42:31,interlocutor_4,fecha
517,29/07/25,09:42:32,interlocutor_7,ok
518,29/07/25,09:42:34,interlocutor_7,<LOCATION>
519,29/07/25,09:43:16,interlocutor_7,"R$ 561,000.00 // 100.000 USDT"
520,29/07/25,09:59:15,interlocutor_7,Acho que deu a mesma coisa de ontem
521,29/07/25,10:00:57,interlocutor_4,Deixa eu verificar.
522,29/07/25,10:43:46,interlocutor_4,"Pessoal, a transação deve ter sido concluída."
523,29/07/25,10:44:04,interlocutor_7,Chegou aqui
524,29/07/25,10:47:48,interlocutor_6,7045f80f02038311ce529a1feb39f55594e490bd89c5a00bcc6d37357a0fc77f
525,29/07/25,10:47:50,interlocutor_6,100.000
526,29/07/25,11:04:41,interlocutor_4,ref 100k pfvr
527,29/07/25,11:05:04,interlocutor_7,opa
528,29/07/25,11:05:26,interlocutor_7,6020
529,29/07/25,11:05:43,interlocutor_7,<LOCATION>
530,29/07/25,11:05:49,interlocutor_4,1s
531,29/07/25,11:06:26,interlocutor_7,6012
532,29/07/25,11:07:07,interlocutor_4,Um momento
533,29/07/25,11:08:02,interlocutor_4,off
534,29/07/25,11:08:08,interlocutor_7,off
535,29/07/25,11:10:01,interlocutor_4,"100k cotação, dá uma força no preço"
536,29/07/25,11:10:26,interlocutor_7,5980
537,29/07/25,11:11:03,interlocutor_4,fecha
538,29/07/25,11:11:05,interlocutor_7,<LOCATION>
539,29/07/25,11:11:58,interlocutor_7,"R$ 559,800.00 // USDT 100.000"
540,29/07/25,11:28:52,interlocutor_7,<LOCATION> mais alguma demanda ?
541,29/07/25,11:29:18,interlocutor_4,"Por enquanto não, vou puxar alguém aqui."
542,29/07/25,11:29:27,interlocutor_7,beleza
543,29/07/25,13:11:13,interlocutor_4,100k
544,29/07/25,13:11:23,interlocutor_4,cotação pfvr
545,29/07/25,13:11:39,interlocutor_7,5810
546,29/07/25,13:12:08,interlocutor_4,fecha
547,29/07/25,13:12:27,interlocutor_4,fechado?
548,29/07/25,13:12:29,interlocutor_7,<LOCATION>
549,29/07/25,13:16:37,interlocutor_7,"R$ 558,100.00 // USDT 100.000"
550,29/07/25,14:14:31,interlocutor_7,Consegue liquidar alguma já <LOCATION> ?
551,29/07/25,14:14:43,interlocutor_4,Estou liquidando
552,29/07/25,14:19:00,interlocutor_4,"Quando puder mandar a cripto, agradeço."
553,29/07/25,14:20:44,interlocutor_7,Beleza
554,29/07/25,14:21:30,interlocutor_6,0a68a47c564c5a9babf0d9f17c53372d34f9cb678e13607697885129cfd73f26
555,29/07/25,14:21:31,interlocutor_6,100.000
556,29/07/25,14:29:59,interlocutor_4,Ainda vou liquidar o resto.
557,29/07/25,14:30:28,interlocutor_7,beleza
558,29/07/25,14:57:52,interlocutor_4,<LOCATION> 100k
559,29/07/25,14:58:40,interlocutor_7,5880
560,29/07/25,14:59:00,interlocutor_4,1s
561,29/07/25,15:00:06,interlocutor_7,vamos ?
562,29/07/25,15:00:39,interlocutor_4,off
563,29/07/25,15:00:47,interlocutor_7,off
564,29/07/25,15:23:16,interlocutor_6,9021a05cd984a2fc7ebc62962fdc7c60885dd699780cf56d890f7a85fb512330
565,29/07/25,15:23:18,interlocutor_6,100.000
566,29/07/25,15:33:59,interlocutor_4,100k
567,29/07/25,15:34:25,interlocutor_7,ref ?
568,29/07/25,15:34:30,interlocutor_4,Isso
569,29/07/25,15:34:42,interlocutor_7,5927
570,29/07/25,15:34:55,interlocutor_7,5932
571,29/07/25,15:36:15,interlocutor_7,<LOCATION>
572,29/07/25,15:36:27,interlocutor_4,Tô negociando aqui.
573,29/07/25,15:38:47,interlocutor_7,vamos ?
574,29/07/25,15:39:02,interlocutor_4,Não tive confirmação ainda.
575,29/07/25,15:43:38,interlocutor_7,nada?
576,29/07/25,15:43:42,interlocutor_4,Tem preço um pouco menor? Vou tentar os últimos aqui.
577,29/07/25,15:43:50,interlocutor_7,consigo
578,29/07/25,15:43:51,interlocutor_7,1s
579,29/07/25,15:44:18,interlocutor_7,5900
580,29/07/25,15:45:08,interlocutor_4,Me dá um momento
581,29/07/25,15:45:15,interlocutor_7,ok
582,29/07/25,15:49:44,interlocutor_7,5890
583,29/07/25,15:49:59,interlocutor_7,<LOCATION>
584,29/07/25,15:50:58,interlocutor_7,off
585,29/07/25,15:51:31,interlocutor_4,off
586,30/07/25,10:44:37,interlocutor_7,Bom dia <LOCATION>
587,30/07/25,10:45:19,interlocutor_7,"Temos um possível lote grande aqui, teria demanda ?"
588,30/07/25,11:13:30,interlocutor_7,<LOCATION>
589,30/07/25,11:42:55,interlocutor_4,Bom dia <LOCATION>! Hoje infelizmente a mesa não deve ser aberta.
590,30/07/25,11:43:23,interlocutor_7,"ta ok, beleza!!"
591,31/07/25,09:09:01,interlocutor_4,Bom dia pessoal! Mesa aberta?
592,31/07/25,09:09:37,interlocutor_7,Bom dia
593,31/07/25,09:09:46,interlocutor_7,"sim, mesa aberta"
594,31/07/25,09:09:53,interlocutor_4,Ok!
595,31/07/25,09:43:08,interlocutor_4,"58.232,00"
596,31/07/25,09:43:11,interlocutor_4,cotação
597,31/07/25,09:43:34,interlocutor_7,opa
598,31/07/25,09:43:55,interlocutor_7,6087
599,31/07/25,09:44:28,interlocutor_4,fecha
600,31/07/25,09:44:39,interlocutor_7,<LOCATION>
601,31/07/25,09:45:45,interlocutor_7,"R$ 326,605.82 // USDT 58.232"
602,31/07/25,09:51:04,interlocutor_4,"me passa uma ref num preço bom, pra cliente novo."
603,31/07/25,09:51:16,interlocutor_7,"deixa eu buscar aqui, 1s"
604,31/07/25,09:51:18,interlocutor_7,qual o volume ?
605,31/07/25,09:51:37,interlocutor_4,"É só pra referência, pode considerar 100k"
606,31/07/25,09:51:41,interlocutor_7,ok
607,31/07/25,09:54:30,interlocutor_7,vendo aqui
608,31/07/25,09:54:31,interlocutor_7,1s
609,31/07/25,09:54:37,interlocutor_4,Tranquilo
610,31/07/25,09:55:04,interlocutor_6,agora 6200
611,31/07/25,09:55:43,interlocutor_4,Obrigado
612,31/07/25,09:56:07,interlocutor_4,off
613,31/07/25,10:50:21,interlocutor_4,100k
614,31/07/25,10:50:29,interlocutor_4,cotação
615,31/07/25,10:50:53,interlocutor_6,6220
616,31/07/25,10:51:32,interlocutor_4,1s
617,31/07/25,10:51:42,interlocutor_6,6230
618,31/07/25,10:52:09,interlocutor_4,off
619,31/07/25,10:52:14,interlocutor_6,off
620,31/07/25,11:45:05,interlocutor_7,<LOCATION> mais alguma ?
621,31/07/25,11:45:29,interlocutor_4,Estou caçando aqui.
622,31/07/25,11:45:35,interlocutor_7,<PERSON>
623,31/07/25,13:33:46,interlocutor_4,Finalizada
624,31/07/25,13:34:53,interlocutor_7,Recebido
625,31/07/25,13:36:26,interlocutor_6,7c1213b75808aafb1754b9d989bbec346f245e1a7e47a2e821250d4f34c40ec1
626,01/08/25,09:07:23,interlocutor_4,"Bom dia, mesa aberta?"
627,01/08/25,09:07:36,interlocutor_7,Bom dia <LOCATION>
628,01/08/25,09:07:45,interlocutor_7,vamos aguardar até 9:15 ta ok ?
629,01/08/25,09:07:54,interlocutor_4,Tudo bem.
630,01/08/25,09:18:02,interlocutor_4,On?
631,01/08/25,09:18:07,interlocutor_7,on
632,01/08/25,09:18:10,interlocutor_7,qual volume ?
633,01/08/25,09:18:18,interlocutor_4,1 momento
634,01/08/25,09:22:44,interlocutor_4,200k
635,01/08/25,09:23:00,interlocutor_4,me ajuda na cotação
636,01/08/25,09:23:26,interlocutor_4,vamo
637,01/08/25,09:23:34,interlocutor_7,6412 no momento
638,01/08/25,09:24:05,interlocutor_4,fecha
639,01/08/25,09:24:15,interlocutor_7,<LOCATION>
640,01/08/25,09:26:57,interlocutor_4,200.000 USDT = 1.128.240 BRL
641,01/08/25,09:31:40,interlocutor_4,100k
642,01/08/25,09:31:56,interlocutor_4,Rápido pfvr
643,01/08/25,09:32:16,interlocutor_7,6280
644,01/08/25,09:33:01,interlocutor_4,Consegue apertar?
645,01/08/25,09:33:19,interlocutor_7,6230
646,01/08/25,09:33:41,interlocutor_7,6215
647,01/08/25,09:34:06,interlocutor_4,fecha
648,01/08/25,09:34:14,interlocutor_4,<LOCATION>
649,01/08/25,09:34:17,interlocutor_7,<LOCATION>
650,01/08/25,09:36:02,interlocutor_4,100.000 USDT = 562.150 <LOCATION>
651,01/08/25,09:48:47,interlocutor_4,150k
652,01/08/25,09:49:04,interlocutor_4,<PERSON>
653,01/08/25,09:49:28,interlocutor_7,5870
654,01/08/25,09:50:07,interlocutor_4,Consegue apertar um pouco?
655,01/08/25,09:50:15,interlocutor_4,Tá caindo
656,01/08/25,09:50:19,interlocutor_7,5830
657,01/08/25,09:50:36,interlocutor_7,vamos ?
658,01/08/25,09:50:43,interlocutor_4,fecha
659,01/08/25,09:50:51,interlocutor_7,<LOCATION>
660,01/08/25,09:51:00,interlocutor_4,<LOCATION>
661,01/08/25,09:51:43,interlocutor_7,"R$ 837,450.00 // USDT 150.000"
662,01/08/25,10:16:38,interlocutor_4,"Passa uma ref o mais baixo o possível pfvr, tô puxando um cliente novo"
663,01/08/25,10:16:54,interlocutor_6,qual volume?
664,01/08/25,10:17:05,interlocutor_4,Pode ser 100k
665,01/08/25,10:17:22,interlocutor_7,5590
666,01/08/25,10:18:10,interlocutor_7,5600
667,01/08/25,10:18:29,interlocutor_4,off
668,01/08/25,10:18:31,interlocutor_7,off
669,01/08/25,10:55:53,interlocutor_7,<LOCATION> já consegue liquidar alguma? ajudaria aqui ‎<This message was edited>
670,01/08/25,11:00:25,interlocutor_4,Vou ver aqui.
671,01/08/25,11:01:22,interlocutor_7,"<PERSON>, obrigado"
672,01/08/25,11:13:18,interlocutor_4,140k
673,01/08/25,11:13:22,interlocutor_4,cotação pfvr
674,01/08/25,11:13:27,interlocutor_4,<LOCATION>
675,01/08/25,11:13:44,interlocutor_7,5650
676,01/08/25,11:14:07,interlocutor_7,<LOCATION>
677,01/08/25,11:14:15,interlocutor_4,fecha
678,01/08/25,11:14:25,interlocutor_7,<LOCATION>
679,01/08/25,11:15:17,interlocutor_7,"R$ 779,100.00 // USDT 140.000"
680,01/08/25,11:54:21,interlocutor_6,Vai chegar mais algo por agora <LOCATION> ?
681,01/08/25,11:54:30,interlocutor_4,Sim
682,01/08/25,11:54:48,interlocutor_6,Beleza
683,01/08/25,11:54:54,interlocutor_6,Ai fazemos tudo num envio só
684,01/08/25,11:57:35,interlocutor_4,<LOCATION> a primeira pfvr
685,01/08/25,11:57:56,interlocutor_4,"@<PHONE_NUMBER> o resto ainda vem, liquida a primeira pfvr"
686,01/08/25,11:58:30,interlocutor_6,Vamos liquidar a de 200k e 140k
687,01/08/25,11:58:31,interlocutor_6,ok?
688,01/08/25,11:58:36,interlocutor_4,Show de bola!
689,01/08/25,11:59:40,interlocutor_4,Pode mandar?
690,01/08/25,11:59:51,interlocutor_6,mandei agora
691,01/08/25,12:00:03,interlocutor_6,f0ad878c435d3f54d22dd52eea040ed17b1ce1d36cd18b1316437f66978fa078
692,01/08/25,12:03:44,interlocutor_4,Obrigado!
693,01/08/25,12:12:55,interlocutor_4,110k
694,01/08/25,12:13:06,interlocutor_4,"cotação por favor, dá uma força no preço"
695,01/08/25,12:13:21,interlocutor_7,5680
696,01/08/25,12:13:52,interlocutor_7,<LOCATION>
697,01/08/25,12:14:01,interlocutor_4,"Já passei, só esperando resposta"
698,01/08/25,12:14:04,interlocutor_4,fecha
699,01/08/25,12:14:14,interlocutor_7,<LOCATION>
700,01/08/25,12:15:50,interlocutor_7,"R$612,480.00 // USDT 110.000"
701,01/08/25,12:22:16,interlocutor_4,Já mando mais BRL
702,01/08/25,12:41:23,interlocutor_4,Tem como mandar a de 100k?
703,01/08/25,12:42:21,interlocutor_4,Ou a de 110k?
704,01/08/25,12:42:40,interlocutor_4,Acredito que já dá pra liquidar uma delas.
705,01/08/25,12:43:00,interlocutor_7,Vamos mandar a de 110k
706,01/08/25,12:43:10,interlocutor_4,Obrigado!
707,01/08/25,12:43:48,interlocutor_6,42207773bf65ca02228f690f91aa56acd257f1e38867d0705d42c429d78c2f0e
708,01/08/25,12:43:50,interlocutor_6,110.000
709,01/08/25,12:44:10,interlocutor_4,<LOCATION>!
710,01/08/25,13:18:33,interlocutor_4,150k me ajuda no preço
711,01/08/25,13:18:49,interlocutor_4,pra vir mais trade
712,01/08/25,13:18:54,interlocutor_7,5660
713,01/08/25,13:19:35,interlocutor_7,5645
714,01/08/25,13:19:54,interlocutor_7,<LOCATION>
715,01/08/25,13:20:13,interlocutor_4,Já passei
716,01/08/25,13:21:01,interlocutor_4,Tem como apertar? 150k
717,01/08/25,13:21:13,interlocutor_7,tentando aqui
718,01/08/25,13:21:33,interlocutor_7,5630
719,01/08/25,13:21:39,interlocutor_7,vamos ?
720,01/08/25,13:21:41,interlocutor_4,ok 1 s
721,01/08/25,13:22:29,interlocutor_4,Cliente pediu pra aguardar um pouco
722,01/08/25,13:22:44,interlocutor_7,off
723,01/08/25,13:22:46,interlocutor_7,ta ok
724,01/08/25,13:23:01,interlocutor_7,qualquer coisa só falar que atualizo aqui
725,01/08/25,13:24:40,interlocutor_4,"Show, obrigado."
726,01/08/25,13:52:38,interlocutor_6,60270038aa5e59c5a361e7f356d01062dc05a5a80716f79d2da67798fb02a004
727,01/08/25,13:52:41,interlocutor_6,100.000
728,01/08/25,14:15:46,interlocutor_4,"150k novamente, me ajuda no preço, tô puxando cliente"
729,01/08/25,14:16:23,interlocutor_7,5720
730,01/08/25,14:17:05,interlocutor_7,5730
731,01/08/25,14:17:11,interlocutor_4,off
732,01/08/25,14:17:15,interlocutor_7,off
733,01/08/25,14:17:19,interlocutor_4,Segura um pouco
734,01/08/25,14:53:11,interlocutor_4,"Pessoal, tá faltando 289,810?"
735,01/08/25,14:53:35,interlocutor_7,"saldo: -BRL 289,419.96"
736,01/08/25,14:54:05,interlocutor_4,"Vou mandar 289,420"
737,01/08/25,14:55:34,interlocutor_4,"Quando puder mandar a cripto, agradeço."
738,01/08/25,14:58:29,interlocutor_6,9da780e331e755763a2a1f35d5caf5af907fca3513ccca52a8f3d4ab59e8491e
739,01/08/25,14:58:32,interlocutor_6,150.000
740,01/08/25,15:16:41,interlocutor_7,"<LOCATION> Tem interesse em 850k USDT a 5,5730?"
741,01/08/25,15:16:57,interlocutor_4,Deixa eu ver
742,01/08/25,15:22:22,interlocutor_6,off
743,01/08/25,15:22:25,interlocutor_6,se surgir algo aqui oferecemos de novo
744,01/08/25,15:43:37,interlocutor_4,ok
745,04/08/25,09:02:22,interlocutor_4,"Bom dia pessoal, 9:15 abre a mesa?"
746,04/08/25,09:03:12,interlocutor_7,Bom dia
747,04/08/25,09:03:19,interlocutor_7,"sim, vamos abrir as 9:15"
748,04/08/25,09:16:56,interlocutor_4,On?
749,04/08/25,09:17:04,interlocutor_7,"Sim,"
750,04/08/25,09:17:10,interlocutor_7,vamos lá
751,04/08/25,09:25:28,interlocutor_4,200k pfvr
752,04/08/25,09:25:36,interlocutor_4,cotação
753,04/08/25,09:25:51,interlocutor_7,5490
754,04/08/25,09:26:38,interlocutor_4,fecha
755,04/08/25,09:26:47,interlocutor_7,<LOCATION>
756,04/08/25,09:27:36,interlocutor_7,"R$ 1,109,800.00 // USDT 200.000"
757,04/08/25,09:31:54,interlocutor_4,100k
758,04/08/25,09:32:04,interlocutor_4,cotação
759,04/08/25,09:32:10,interlocutor_7,5500
760,04/08/25,09:32:48,interlocutor_4,fecha
761,04/08/25,09:32:59,interlocutor_7,<LOCATION>
762,04/08/25,09:33:51,interlocutor_7,"R$ 555,000.00 // USDT 100.000"
763,04/08/25,09:33:57,interlocutor_4,100.000 USDT = 555.000 BRL
764,04/08/25,09:42:14,interlocutor_6,"<LOCATION> Tem interesse em 381.313 USDT a 5,5450?"
765,04/08/25,09:42:44,interlocutor_4,1s
766,04/08/25,09:44:35,interlocutor_4,faz 100k nesse valor?
767,04/08/25,09:44:44,interlocutor_6,<LOCATION>
768,04/08/25,09:44:47,interlocutor_4,fecha
769,04/08/25,09:44:56,interlocutor_6,<LOCATION>
770,04/08/25,09:45:33,interlocutor_7,"BRL 554,500.00 // USDT 100.000"
771,04/08/25,10:17:59,interlocutor_7,"<LOCATION> AInda não caiu nenhum por aqui, no comprovante está com status processando."
772,04/08/25,10:18:23,interlocutor_4,Alguma instabilidade com o <ORGANIZATION>.
773,04/08/25,10:18:34,interlocutor_4,Já falei com o CS aqui.
774,04/08/25,10:18:44,interlocutor_7,"beleza, qualquer coisa te atualizo"
775,04/08/25,10:42:06,interlocutor_4,Caiu aí?
776,04/08/25,10:42:24,interlocutor_7,ainda não
777,04/08/25,10:42:46,interlocutor_4,Um momento
778,04/08/25,11:32:23,interlocutor_4,100k pfvr
779,04/08/25,11:32:43,interlocutor_7,5250
780,04/08/25,11:33:22,interlocutor_4,fecha
781,04/08/25,11:34:05,interlocutor_7,<LOCATION>
782,04/08/25,11:35:56,interlocutor_7,"BRL 552,500.00 // USDT 100.000"
783,04/08/25,11:56:10,interlocutor_4,Caiu o dinheiro?
784,04/08/25,11:56:40,interlocutor_7,caiu
785,04/08/25,11:57:47,interlocutor_4,Podem liquidar?
786,04/08/25,11:58:07,interlocutor_7,o restante vem por agora ? que aí pagamos tudo junto
787,04/08/25,11:59:57,interlocutor_4,Se eu mandar 200k brl dá pra liquidar 300k usdt?
788,04/08/25,12:01:10,interlocutor_7,os 300k já temos liquidado
789,04/08/25,12:01:30,interlocutor_4,Então manda pfvr.
790,04/08/25,12:01:35,interlocutor_7,ta ok
791,04/08/25,12:04:09,interlocutor_6,4839c052ea14834c6d92c3a861fb2d6e14c931a443fa85ba42a6794c2fe58ad8
792,04/08/25,12:04:11,interlocutor_6,300.000
793,04/08/25,12:12:09,interlocutor_4,<LOCATION> mais 100k pfvr
794,04/08/25,12:13:59,interlocutor_7,beleza
795,04/08/25,12:16:22,interlocutor_6,d9d5d171b46ab16f95dc0c95c4de6aca7204c3cd3b3c15694dd5cef401ebd818
796,04/08/25,12:16:24,interlocutor_6,100.000
797,04/08/25,12:57:49,interlocutor_4,Manda uma ref no capricho pra chamar cliente
798,04/08/25,12:58:10,interlocutor_7,qual volume ?
799,04/08/25,12:58:22,interlocutor_4,"É ref, coloca 100k"
800,04/08/25,12:58:51,interlocutor_7,5345
801,04/08/25,12:59:22,interlocutor_4,Obrigado
802,04/08/25,12:59:26,interlocutor_7,off
803,04/08/25,12:59:38,interlocutor_7,Nada!
804,04/08/25,13:24:02,interlocutor_7,já consegue liquidar essa última de 100k ?
805,04/08/25,13:24:45,interlocutor_4,"Ainda não, deixa eu chamar o cliente."
806,04/08/25,13:25:02,interlocutor_7,beleza
807,04/08/25,14:06:55,interlocutor_4,"69.194,00"
808,04/08/25,14:06:57,interlocutor_4,cotação
809,04/08/25,14:06:59,interlocutor_4,pfvr
810,04/08/25,14:07:33,interlocutor_7,5410
